,adhyaya,pada,sutra num,sutra,count
2196,5.0,5.3,5.3.36,दक्षिणादाच्,0
2197,5.0,5.3,5.3.37,आहि च दूरे,0
2198,5.0,5.3,5.3.38,उत्तराच्च,0
2199,5.0,5.3,5.3.39,पूर्वाधरावराणामसि पुरधवश्चैषाम्‌,0
2200,5.0,5.3,5.3.40,अस्ताति च,0
2201,5.0,5.3,5.3.41,विभाषाऽवरस्य,1
2202,5.0,5.3,5.3.42,संख्याया विधाऽर्थे धा,0
2203,5.0,5.3,5.3.43,अधिकरणविचाले च,0
2204,5.0,5.3,5.3.44,एकाद्धो ध्यमुञन्यारयाम्,0
2205,5.0,5.3,5.3.45,द्वित्र्योश्च धमुञ्,0
2206,5.0,5.3,5.3.46,एधाच्च,0
2207,5.0,5.3,5.3.47,याप्ये पाशप्‌,0
2208,5.0,5.3,5.3.48,पूरणाद्भागे तीयादन्,0
2209,5.0,5.3,5.3.49,प्रागेकादशभ्योऽच्छन्दसि,0
2210,5.0,5.3,5.3.50,षष्ठाष्टमाभ्यां ञ च,0
2211,5.0,5.3,5.3.51,मानपश्वङ्गयोः कन्लुकौ च,0
2212,5.0,5.3,5.3.52,एकादाकिनिच्चासहाये,0
2213,5.0,5.3,5.3.53,भूतपूर्वे चरट्,0
2214,5.0,5.3,5.3.54,षष्ठ्या रूप्य च,0
2215,5.0,5.3,5.3.55,अतिशायने तमबिष्ठनौ,0
2216,5.0,5.3,5.3.56,तिङश्च,0
2217,5.0,5.3,5.3.57,द्विवचनविभज्योपपदे तरबीयसुनौ,0
2218,5.0,5.3,5.3.58,अजादी गुणवचनादेव,0
2219,5.0,5.3,5.3.59,तुश्छन्दसि,0
2220,5.0,5.3,5.3.60,प्रशस्यस्य श्रः,0
2221,5.0,5.3,5.3.61,ज्य च,0
2222,5.0,5.3,5.3.62,वृद्धस्य च,0
2223,5.0,5.3,5.3.63,अन्तिकबाढयोर्नेदसाधौ,0
2224,5.0,5.3,5.3.64,युवाल्पयोः कनन्यतरस्याम्,0
2225,5.0,5.3,5.3.65,विन्मतोर्लुक्,0
2226,5.0,5.3,5.3.66,प्रशंसायां रूपप्‌,0
2227,5.0,5.3,5.3.67,ईषदसमाप्तौ कल्पब्देश्यदेशीयरः,0
2228,5.0,5.3,5.3.68,विभाषा सुपो बहुच् पुरस्तात्तु,1
2229,5.0,5.3,5.3.69,प्रकारवचने जातीयर्।,0
2230,5.0,5.3,5.3.70,प्रागिवात्कः,0
2231,5.0,5.3,5.3.71,अव्ययसर्वनाम्नामकच् प्राक् टेः,0
2232,5.0,5.3,5.3.72,कस्य च दः,0
2233,5.0,5.3,5.3.73,अज्ञाते,0
2234,5.0,5.3,5.3.74,कुत्सिते,0
2235,5.0,5.3,5.3.75,संज्ञायां कन्,0
2236,5.0,5.3,5.3.76,अनुकम्पायाम्,0
2237,5.0,5.3,5.3.77,नीतौ च तद्युक्तात्‌,0
2238,5.0,5.3,5.3.78,बह्वचो मनुष्यनाम्नष्ठज्वा,0
2239,5.0,5.3,5.3.79,घनिलचौ च,0
2240,5.0,5.3,5.3.80,प्राचामुपादेरडज्वुचौ च,0
2241,5.0,5.3,5.3.81,जातिनाम्नः कन्,0
2242,5.0,5.3,5.3.82,अजिनान्तस्योत्तरपदलोपश्च,0
2243,5.0,5.3,5.3.83,ठाजादावूर्ध्वं द्वितीयादचः,0
2244,5.0,5.3,5.3.84,शेवलसुपरिविशालवरुणार्यमादीनां तृतीयात्‌,0
2245,5.0,5.3,5.3.85,अल्पे,0
2246,5.0,5.3,5.3.86,ह्रस्वे,0
2247,5.0,5.3,5.3.87,संज्ञायां कन्,0
2248,5.0,5.3,5.3.88,कुटीशमीशुण्डाभ्यो रः,0
2249,5.0,5.3,5.3.89,कुत्वा डुपच्,0
2250,5.0,5.3,5.3.90,कासूगोणीभ्यां ष्टरच्,0
2251,5.0,5.3,5.3.91,वत्सोक्षाश्वर्षभेभ्यश्च तनुत्वे,0
2252,5.0,5.3,5.3.92,किंयत्तदो निर्द्धारणे द्वयोरेकस्य डतरच्,0
2253,5.0,5.3,5.3.93,वा बहूनां जातिपरिप्रश्ने डतमच्,0
2254,5.0,5.3,5.3.94,एकाच्च प्राचाम्,0
2255,5.0,5.3,5.3.95,अवक्षेपणे कन्,0
2256,5.0,5.3,5.3.96,इवे प्रतिकृतौ,0
2257,5.0,5.3,5.3.97,संज्ञायां च,0
2258,5.0,5.3,5.3.98,लुम्मनुष्ये,0
2259,5.0,5.3,5.3.99,जीविकाऽर्थे चापण्ये,0
2260,5.0,5.3,5.3.100,देवपथादिभ्यश्च,0
2261,5.0,5.3,5.3.101,वस्तेर्ढञ्,0
2262,5.0,5.3,5.3.102,शिलाया ढः,0
2263,5.0,5.3,5.3.103,शाखाऽऽदिभ्यो यत्‌,0
2264,5.0,5.3,5.3.104,द्रव्यं च भव्ये,0
2265,5.0,5.3,5.3.105,कुशाग्राच्छः,0
2266,5.0,5.3,5.3.106,समासाच्च तद्विषयात्‌,0
2267,5.0,5.3,5.3.107,शर्कराऽऽदिभ्योऽण्,0
2268,5.0,5.3,5.3.108,अङ्गुल्यादिभ्यष्ठक्,0
2269,5.0,5.3,5.3.109,एकशालायाष्ठजन्यतरस्याम्,0
2270,5.0,5.3,5.3.110,कर्कलोहितादीकक्,0
2271,5.0,5.3,5.3.111,प्रत्नपूर्वविश्वेमात्थाल् छन्दसि,0
2272,5.0,5.3,5.3.112,पूगाञ्ञ्योऽग्रामणीपूर्वात्‌,0
2273,5.0,5.3,5.3.113,व्रातच्फञोरस्त्रियाम्,0
2274,5.0,5.3,5.3.114,आयुधजीविसंघाञ्ञ्यड्वाहीकेष्वब्राह्मणराजन्यात्‌,0
2275,5.0,5.3,5.3.115,वृकाट्टेण्यण्,0
2276,5.0,5.3,5.3.116,दामन्यादित्रिगर्तषष्ठाच्छः,0
2277,5.0,5.3,5.3.117,पर्श्वादियौधेयादिभ्यामणञौ,0
2278,5.0,5.3,5.3.118,अभिजिद्विदभृच्छालावच्छिखावच्छमीवदूर्णावच्छ्रुमदणो यञ्,0
2279,5.0,5.3,5.3.119,ञ्य्आदयस्तद्राजाः,0
2280,5.0,5.4,5.4.1,पादशतस्य संख्याऽऽदेर्वीप्सायां वुन् लोपश्च,0
2281,5.0,5.4,5.4.2,दण्डव्यवसर्गयोश्च,0
2282,5.0,5.4,5.4.3,स्थूलादिभ्यः प्रकारवचने कन्,0
2283,5.0,5.4,5.4.4,अनत्यन्तगतौ क्तात्‌,0
2284,5.0,5.4,5.4.5,न सामिवचने,0
2285,5.0,5.4,5.4.6,बृहत्या आच्छादने,0
2286,5.0,5.4,5.4.7,अषडक्षाशितङ्ग्वलंकर्मालम्पुरुषाध्युत्तरपदात्‌ खः,0
2287,5.0,5.4,5.4.8,विभाषा अञ्चेरदिक्स्त्रियाम्,1
2288,5.0,5.4,5.4.9,जात्यन्ताच्छ बन्धुनि,0
2289,5.0,5.4,5.4.10,स्थानान्ताद्विभाषा सस्थानेनेति चेत्‌,1
2290,5.0,5.4,5.4.11,किमेत्तिङव्ययघादाम्वद्रव्यप्रकर्षे,0
2291,5.0,5.4,5.4.12,अमु च च्छन्दसि,0
2292,5.0,5.4,5.4.13,अनुगादिनष्ठक्,0
2293,5.0,5.4,5.4.14,णचः स्त्रियामञ्,0
2294,5.0,5.4,5.4.15,अणिनुणः,0
2295,5.0,5.4,5.4.16,विसारिणो मत्स्ये,0
2296,5.0,5.4,5.4.17,संख्यायाः क्रियाऽभ्यावृत्तिगणने कृत्वसुच्,0
2297,5.0,5.4,5.4.18,द्वित्रिचतुर्भ्यः सुच्,0
2298,5.0,5.4,5.4.19,एकस्य सकृच्च,0
2299,5.0,5.4,5.4.20,विभाषा बहोर्धाऽविप्रकृष्टकाले,1
2300,5.0,5.4,5.4.21,तत्प्रकृतवचने मयट्,0
2301,5.0,5.4,5.4.22,समूहवच्च बहुषु,0
2302,5.0,5.4,5.4.23,अनन्तावसथेतिहभेषजाञ्ञ्यः,0
2303,5.0,5.4,5.4.24,देवतान्तात्तादर्थ्ये यत्‌,0
2304,5.0,5.4,5.4.25,पादार्घाभ्यां च,0
2305,5.0,5.4,5.4.26,अतिथेर्ञ्यः,0
2306,5.0,5.4,5.4.27,देवात्तल्,0
2307,5.0,5.4,5.4.28,अवेः कः,0
2308,5.0,5.4,5.4.29,यावादिभ्यः कन्,0
2309,5.0,5.4,5.4.30,लोहितान्मणौ,0
2310,5.0,5.4,5.4.31,वर्णे चानित्ये,0
2311,5.0,5.4,5.4.32,रक्ते,0
2312,5.0,5.4,5.4.33,कालाच्च,0
2313,5.0,5.4,5.4.34,विनयादिभ्यष्ठक्,0
2314,5.0,5.4,5.4.35,वाचो व्याहृतार्थायाम्,0
2315,5.0,5.4,5.4.36,तद्युक्तात्‌ कर्मणोऽण्,0
2316,5.0,5.4,5.4.37,ओषधेरजातौ,0
2317,5.0,5.4,5.4.38,प्रज्ञादिभ्यश्च,0
2318,5.0,5.4,5.4.39,मृदस्तिकन्,0
2319,5.0,5.4,5.4.40,सस्नौ प्रशंसायाम्,0
2320,5.0,5.4,5.4.41,वृकज्येष्ठाभ्यां तिल्तातिलौ च च्छन्दसि,0
2321,5.0,5.4,5.4.42,बह्वल्पार्थाच्छस् कारकादन्यतरस्याम्,0
2322,5.0,5.4,5.4.43,संख्यैकवचनाच्च वीप्सायाम्,0
2323,5.0,5.4,5.4.44,प्रतियोगे पञ्चम्यास्तसिः,0
2324,5.0,5.4,5.4.45,अपादाने चाहीयरुहोः,0
2325,5.0,5.4,5.4.46,अतिग्रहाव्यथनक्षेपेष्वकर्तरि तृतीयायाः,0
2326,5.0,5.4,5.4.47,हीयमानपापयोगाच्च,0
2327,5.0,5.4,5.4.48,षष्ठ्या व्याश्रये,0
2328,5.0,5.4,5.4.49,रोगाच्चापनयने,0
2329,5.0,5.4,5.4.50,अभूततद्भावे कृभ्वस्तियोगे सम्पद्यकर्तरि च्विः,0
2330,5.0,5.4,5.4.51,अरुर्मनश्चक्षुश्चेतोरहोरजसां लोपश्च,0
2331,5.0,5.4,5.4.52,विभाषा साति कार्त्स्न्ये,1
2332,5.0,5.4,5.4.53,अभिविधौ सम्पदा च,0
2333,5.0,5.4,5.4.54,तदधीनवचने,0
2334,5.0,5.4,5.4.55,देये त्रा च,0
2335,5.0,5.4,5.4.56,देवमनुष्यपुरुषमर्त्येभ्यो द्वितीयासप्तम्योर्बहुलम्,0
2336,5.0,5.4,5.4.57,अव्यक्तानुकरणाद्द्व्यजवरार्धादनितौ डाच्,0
2337,5.0,5.4,5.4.58,कृञो द्वितीयतृतीयशम्बबीजात्‌ कृषौ,0
2338,5.0,5.4,5.4.59,संख्यायाश्च गुणान्तायाः,0
2339,5.0,5.4,5.4.60,समयाच्च यापनायाम्,0
2340,5.0,5.4,5.4.61,सपत्त्रनिष्पत्रादतिव्यथने,0
2341,5.0,5.4,5.4.62,निष्कुलान्निष्कोषणे,0
2342,5.0,5.4,5.4.63,सुखप्रियादानुलोम्ये,0
2343,5.0,5.4,5.4.64,दुःखात्‌ प्रातिलोम्ये,0
2344,5.0,5.4,5.4.65,शूलात्‌ पाके,0
2345,5.0,5.4,5.4.66,सत्यादशपथे,0
2346,5.0,5.4,5.4.67,मद्रात्‌ परिवापणे,0
2347,5.0,5.4,5.4.68,समासान्ताः,0
2348,5.0,5.4,5.4.69,न पूजनात्‌,0
2349,5.0,5.4,5.4.70,किमः क्षेपे,0
2350,5.0,5.4,5.4.71,नञस्तत्पुरुषात्‌,0
2351,5.0,5.4,5.4.72,पथो विभाषा,1
2352,5.0,5.4,5.4.73,बहुव्रीहौ संख्येये डजबहुगणात्‌,0
2353,5.0,5.4,5.4.74,ऋक्पूरप्धूःपथामानक्षे,0
2354,5.0,5.4,5.4.75,अच्‌ प्रत्यन्ववपूर्वात्‌ सामलोम्नः,0
2355,5.0,5.4,5.4.76,अक्ष्णोऽदर्शनात्‌,0
2356,5.0,5.4,5.4.77,अचतुरविचतुरसुचतुरस्त्रीपुंसधेन्वनडुहर्क्सामवाङ्मनसाक्षिभ्रुवदारगवोर्वष्ठीवपदष्ठीवनक्तंदिवरत्रिंदिवाहर्दिवसरजसनिःश्रेयसपुरुषायुषद्व्यायुषत्र्यायुषर्ग्यजुषजातोक्षमहोक्षवृद्धोक्षोपशुनगोष्ठश्वाः,0
2357,5.0,5.4,5.4.78,ब्रह्महस्तिभ्याम् वर्च्चसः,0
2358,5.0,5.4,5.4.79,अवसमन्धेभ्यस्तमसः,0
2359,5.0,5.4,5.4.80,श्वसो वसीयःश्रेयसः,0
2360,5.0,5.4,5.4.81,अन्ववतप्ताद्रहसः,0
2361,5.0,5.4,5.4.82,प्रतेरुरसः सप्तमीस्थात्‌,0
2362,5.0,5.4,5.4.83,अनुगवमायामे,0
2363,5.0,5.4,5.4.84,द्विस्तावा त्रिस्तावा वेदिः,0
2364,5.0,5.4,5.4.85,उपसर्गादध्वनः,0
2365,5.0,5.4,5.4.86,तत्पुरुषस्याङ्गुलेः संख्याऽव्ययादेः,0
2366,5.0,5.4,5.4.87,अहस्सर्वैकदेशसंख्यातपुण्याच्च रात्रेः,0
2367,5.0,5.4,5.4.88,अह्नोऽह्न एतेभ्यः,0
2368,5.0,5.4,5.4.89,न संख्याऽऽदेः समाहारे,0
2369,5.0,5.4,5.4.90,उत्तमैकाभ्यां च,0
2370,5.0,5.4,5.4.91,राजाऽहस्सखिभ्यष्टच्‌,0
2371,5.0,5.4,5.4.92,गोरतद्धितलुकि,0
2372,5.0,5.4,5.4.93,अग्राख्यायामुरसः,0
2373,5.0,5.4,5.4.94,अनोऽश्मायस्सरसाम् जातिसंज्ञयोः,0
2374,5.0,5.4,5.4.95,ग्रामकौटाभ्यां च तक्ष्णः,0
2375,5.0,5.4,5.4.96,अतेः शुनः,0
2376,5.0,5.4,5.4.97,उपमानादप्राणिषु,0
2377,5.0,5.4,5.4.98,उत्तरमृगपूर्वाच्च सक्थ्नः,0
2378,5.0,5.4,5.4.99,नावो द्विगोः,0
2379,5.0,5.4,5.4.100,अर्धाच्च,0
2380,5.0,5.4,5.4.101,खार्याः प्राचाम्,0
2381,5.0,5.4,5.4.102,द्वित्रिभ्यामञ्जलेः,0
2382,5.0,5.4,5.4.103,अनसन्तान्नपुंसकाच्छन्दसि,0
2383,5.0,5.4,5.4.104,ब्रह्मणो जानपदाख्यायाम्,0
2384,5.0,5.4,5.4.105,कुमहद्भ्यामन्यतरस्याम्‌,0
2385,5.0,5.4,5.4.106,द्वंद्वाच्चुदषहान्तात् समाहारे,0
2386,5.0,5.4,5.4.107,अव्ययीभावे शरत्प्रभृतिभ्यः,0
2387,5.0,5.4,5.4.108,अनश्च,0
2388,5.0,5.4,5.4.109,नपुंसकादन्यतरस्याम्,0
2389,5.0,5.4,5.4.110,नदीपौर्णमास्याग्रहायणीभ्यः,0
2390,5.0,5.4,5.4.111,झयः,0
2391,5.0,5.4,5.4.112,गिरेश्च सेनकस्य,0
2392,5.0,5.4,5.4.113,बहुव्रीहौ सक्थ्यक्ष्णोः स्वाङ्गात्‌ षच्,0
2393,5.0,5.4,5.4.114,अङ्गुलेर्दारुणि,0
2394,5.0,5.4,5.4.115,द्वित्रिभ्यां ष मूर्ध्नः,0
2395,5.0,5.4,5.4.116,अप् पूरणीप्रमाण्योः,0
2396,5.0,5.4,5.4.117,अन्तर्बहिर्भ्यां च लोम्नः,0
2397,5.0,5.4,5.4.118,अञ्नासिकायाः संज्ञायां नसं चास्थूलात्‌,0
2398,5.0,5.4,5.4.119,उपसर्गाच्च,0
2399,5.0,5.4,5.4.120,सुप्रातसुश्वसुदिवशारिकुक्षचतुरश्रैणीपदाजपदप्रोष्ठपदाः,0
2400,5.0,5.4,5.4.121,नञ्दुःसुभ्यो हलिसक्थ्योरन्यतरस्याम्,0
2401,5.0,5.4,5.4.122,नित्यमसिच् प्रजामेधयोः,0
2402,5.0,5.4,5.4.123,बहुप्रजाश्छन्दसि,0
2403,5.0,5.4,5.4.124,धर्मादनिच् केवलात्‌,0
2404,5.0,5.4,5.4.125,जम्भा सुहरिततृणसोमेभ्यः,0
2405,5.0,5.4,5.4.126,दक्षिणेर्मा लुब्धयोगे,0
2406,5.0,5.4,5.4.127,इच् कर्मव्यतिहारे,0
2407,5.0,5.4,5.4.128,द्विदण्ड्यादिभ्यश्च,0
2408,5.0,5.4,5.4.129,प्रसम्भ्यां जानुनोर्ज्ञुः,0
2409,5.0,5.4,5.4.130,ऊर्ध्वाद्विभाषा,1
2410,5.0,5.4,5.4.131,ऊधसोऽनङ्,0
2411,5.0,5.4,5.4.132,धनुषश्च,0
2412,5.0,5.4,5.4.133,वा संज्ञायाम्,0
2413,5.0,5.4,5.4.134,जायाया निङ्,0
2414,5.0,5.4,5.4.135,गन्धस्येदुत्पूतिसुसुरभिभ्यः,0
2415,5.0,5.4,5.4.136,अल्पाख्यायाम्,0
2416,5.0,5.4,5.4.137,उपमानाच्च,0
2417,5.0,5.4,5.4.138,पादस्य लोपोऽहस्त्यादिभ्यः,0
2418,5.0,5.4,5.4.139,कुम्भपदीषु च,0
2419,5.0,5.4,5.4.140,संख्यासुपूर्वस्य,0
2420,5.0,5.4,5.4.141,वयसि दन्तस्य दतृ,0
2421,5.0,5.4,5.4.142,छन्दसि च,0
2422,5.0,5.4,5.4.143,स्त्रियां संज्ञायाम्,0
2423,5.0,5.4,5.4.144,विभाषा श्यावारोकाभ्याम्,1
2424,5.0,5.4,5.4.145,अग्रान्तशुद्धशुभ्रवृषवराहेभ्यश्च,0
2425,5.0,5.4,5.4.146,ककुदस्यावस्थायां लोपः,0
2426,5.0,5.4,5.4.147,त्रिककुत् पर्वते,0
2427,5.0,5.4,5.4.148,उद्विभ्यां काकुदस्य,0
2428,5.0,5.4,5.4.149,पूर्णाद्विभाषा,1
2429,5.0,5.4,5.4.150,सुहृद्दुर्हृदौ मित्रामित्रयोः,0
2430,5.0,5.4,5.4.151,उरःप्रभृतिभ्यः कप्‌,0
2431,5.0,5.4,5.4.152,इनः स्त्रियाम्,0
2432,5.0,5.4,5.4.153,नद्यृतश्च,0
2433,5.0,5.4,5.4.154,शेषाद्विभाषा,1
2434,5.0,5.4,5.4.155,न संज्ञायाम्,0
2435,5.0,5.4,5.4.156,ईयसश्च,0
2436,5.0,5.4,5.4.157,वन्दिते भ्रातुः,0
2437,5.0,5.4,5.4.158,ऋतश्छन्दसि,0
2438,5.0,5.4,5.4.159,नाडीतन्त्र्योः स्वाङ्गे,0
2439,5.0,5.4,5.4.160,निष्प्रवाणिश्च,0
2440,6.0,6.1,6.1.1,एकाचो द्वे प्रथमस्य,0
2441,5.0,6.1,6.1.2,अजादेर्द्वितीयस्य,0
2442,6.0,6.1,6.1.3,न न्द्राः संयोगादयः,0
2443,6.0,6.1,6.1.4,पूर्वोऽभ्यासः,0
2444,6.0,6.1,6.1.5,उभे अभ्यस्तम्,0
2445,6.0,6.1,6.1.6,जक्षित्यादयः षट्,0
2446,6.0,6.1,6.1.7,तुजादीनां दीर्घोऽभ्यासस्य,0
2447,6.0,6.1,6.1.8,लिटि धातोरनभ्यासस्य,0
2448,6.0,6.1,6.1.9,सन्यङोः,0
2449,6.0,6.1,6.1.10,श्लौ,0
2450,6.0,6.1,6.1.11,चङि,0
2451,6.0,6.1,6.1.12,दाश्वान् साह्वान् मीढ्वांश्च,0
2452,6.0,6.1,6.1.13,ष्यङः सम्प्रसारणं पुत्रपत्योस्तत्पुरुषे,0
2453,6.0,6.1,6.1.14,बन्धुनि बहुव्रीहौ,0
2454,6.0,6.1,6.1.15,वचिस्वपियजादीनां किति,0
2455,6.0,6.1,6.1.16,ग्रहिज्यावयिव्यधिवष्टिविचतिवृश्चतिपृच्छतिभृज्जतीनां ङिति च,0
2456,6.0,6.1,6.1.17,लिट्यभ्यासस्योभयेषाम्,0
2457,6.0,6.1,6.1.18,स्वापेश्चङि,0
2458,6.0,6.1,6.1.19,स्वपिस्यमिव्येञां यङि,0
2459,6.0,6.1,6.1.20,न वशः,0
2460,6.0,6.1,6.1.21,चायः की,0
2461,6.0,6.1,6.1.22,स्फायः स्फी निष्ठायाम्,0
2462,6.0,6.1,6.1.23,स्त्यः प्रपूर्वस्य,0
2463,6.0,6.1,6.1.24,द्रवमूर्तिस्पर्शयोः श्यः,0
2464,6.0,6.1,6.1.25,प्रतेश्च,0
2465,6.0,6.1,6.1.26,विभाषाऽभ्यवपूर्वस्य,1
2466,6.0,6.1,6.1.27,शृतं पाके,0
2467,6.0,6.1,6.1.28,प्यायः पी,0
2468,6.0,6.1,6.1.29,लिड्यङोश्च,0
2469,6.0,6.1,6.1.30,विभाषा श्वेः,1
2470,6.0,6.1,6.1.31,णौ च संश्चङोः,0
2471,6.0,6.1,6.1.32,ह्वः सम्प्रसारणम्,0
2472,6.0,6.1,6.1.33,अभ्यस्तस्य च,0
2473,6.0,6.1,6.1.34,बहुलं छन्दसि,0
2474,6.0,6.1,6.1.35,चायः की,0
2475,6.0,6.1,6.1.36,अपस्पृधेथामानृचुरानृहुश्चिच्युषेतित्याजश्राताःश्रितमाशीराशीर्त्तः,0
2476,6.0,6.1,6.1.37,न सम्प्रसारणे सम्प्रसारणम्,0
2477,6.0,6.1,6.1.38,लिटि वयो यः,0
2478,6.0,6.1,6.1.39,वश्चास्यान्यतरस्याम् किति,0
2479,6.0,6.1,6.1.40,वेञः,0
2480,6.0,6.1,6.1.41,ल्यपि च,0
2481,6.0,6.1,6.1.42,ज्यश्च,0
2482,6.0,6.1,6.1.43,व्यश्च,0
2483,6.0,6.1,6.1.44,विभाषा परेः,1
2484,6.0,6.1,6.1.45,आदेच उपदेशेऽशिति,0
2485,6.0,6.1,6.1.46,न व्यो लिटि,0
2486,6.0,6.1,6.1.47,स्फुरतिस्फुलत्योर्घञि,0
2487,6.0,6.1,6.1.48,क्रीङ्जीनां णौ,0
2488,6.0,6.1,6.1.49,सिध्यतेरपारलौकिके,0
2489,6.0,6.1,6.1.50,मीनातिमिनोतिदीङां ल्यपि च,0
2490,6.0,6.1,6.1.51,विभाषा लीयतेः,1
2491,6.0,6.1,6.1.52,खिदेश्छन्दसि,0
2492,6.0,6.1,6.1.53,अपगुरो णमुलि,0
2493,6.0,6.1,6.1.54,चिस्फुरोर्णौ,0
2494,6.0,6.1,6.1.55,प्रजने वीयतेः,0
2495,6.0,6.1,6.1.56,बिभेतेर्हेतुभये,0
2496,6.0,6.1,6.1.57,नित्यं स्मयतेः,0
2497,6.0,6.1,6.1.58,सृजिदृशोर्झल्यमकिति,0
2498,6.0,6.1,6.1.59,अनुदात्तस्य चर्दुपधस्यान्यतरस्याम्,0
2499,6.0,6.1,6.1.60,शीर्षंश्छन्दसि,0
2500,6.0,6.1,6.1.61,ये च तद्धिते,0
2501,6.0,6.1,6.1.62,अचि शीर्षः,0
2502,6.0,6.1,6.1.63,पद्दन्नोमास्हृन्निशसन्यूषन्दोषन्यकञ्छकन्नुदन्नासञ्छस्प्रभृतिषु,0
2503,6.0,6.1,6.1.64,धात्वादेः षः सः,0
2504,6.0,6.1,6.1.65,णो नः,0
2505,6.0,6.1,6.1.66,लोपो व्योर्वलि,0
2506,6.0,6.1,6.1.67,वेरपृक्तस्य,0
2507,6.0,6.1,6.1.68,हल्ङ्याब्भ्यो दीर्घात्‌ सुतिस्यपृक्तं हल्,0
2508,6.0,6.1,6.1.69,एङ्ह्रस्वात्‌ सम्बुद्धेः,0
2509,6.0,6.1,6.1.70,शेश्छन्दसि बहुलम्,0
2510,6.0,6.1,6.1.71,ह्रस्वस्य पिति कृति तुक्,0
2511,6.0,6.1,6.1.72,संहितायाम्,0
2512,6.0,6.1,6.1.73,छे च,0
2513,6.0,6.1,6.1.74,आङ्माङोश्च,0
2514,6.0,6.1,6.1.75,दीर्घात्‌,0
2515,6.0,6.1,6.1.76,पदान्ताद्वा,0
2516,6.0,6.1,6.1.77,इको यणचि,0
2517,6.0,6.1,6.1.78,एचोऽयवायावः,0
2518,6.0,6.1,6.1.79,वान्तो यि प्रत्यये,0
2519,6.0,6.1,6.1.80,धातोस्तन्निमित्तस्यैव,0
2520,6.0,6.1,6.1.81,क्षय्यजय्यौ शक्यार्थे,0
2521,6.0,6.1,6.1.82,क्रय्यस्तदर्थे,0
2522,6.0,6.1,6.1.83,भय्यप्रवय्ये च च्छन्दसि,0
2523,6.0,6.1,6.1.84,एकः पूर्वपरयोः,0
2524,6.0,6.1,6.1.85,अन्तादिवच्च,0
2525,6.0,6.1,6.1.86,षत्वतुकोरसिद्धः,0
2526,6.0,6.1,6.1.87,आद्गुणः,0
2527,6.0,6.1,6.1.88,वृद्धिरेचि,0
2528,6.0,6.1,6.1.89,एत्येधत्यूठ्सु,0
2529,6.0,6.1,6.1.90,आटश्च,0
2530,6.0,6.1,6.1.91,उपसर्गादृति धातौ,0
2531,6.0,6.1,6.1.92,वा सुप्यापिशलेः,0
2532,6.0,6.1,6.1.93,औतोऽम्शसोः,0
2533,6.0,6.1,6.1.94,एङि पररूपम्,0
2534,6.0,6.1,6.1.95,ओमाङोश्च,0
2535,6.0,6.1,6.1.96,उस्यपदान्तात्‌,0
2536,6.0,6.1,6.1.97,अतो गुणे,0
2537,6.0,6.1,6.1.98,अव्यक्तानुकरणस्यात इतौ,0
2538,6.0,6.1,6.1.99,नाम्रेडितस्यान्त्यस्य तु वा,0
2539,6.0,6.1,6.1.100,नित्यमाम्रेडिते डाचि,0
2540,6.0,6.1,6.1.101,अकः सवर्णे दीर्घः,0
2541,6.0,6.1,6.1.102,प्रथमयोः पूर्वसवर्णः,0
2542,6.0,6.1,6.1.103,तस्माच्छसो नः पुंसि,0
2543,6.0,6.1,6.1.104,नादिचि,0
2544,6.0,6.1,6.1.105,दीर्घाज्जसि च,0
2545,6.0,6.1,6.1.106,वा छन्दसि,0
2546,6.0,6.1,6.1.107,अमि पूर्वः,0
2547,6.0,6.1,6.1.108,सम्प्रसारणाच्च,0
2548,6.0,6.1,6.1.109,एङः पदान्तादति,0
2549,6.0,6.1,6.1.110,ङसिङसोश्च,0
2550,6.0,6.1,6.1.111,ऋत उत्‌,0
2551,6.0,6.1,6.1.112,ख्यत्यात्‌ परस्य,0
2552,6.0,6.1,6.1.113,अतो रोरप्लुतादप्लुते,0
2553,6.0,6.1,6.1.114,हशि च,0
2554,6.0,6.1,6.1.115,प्रकृत्याऽन्तःपादमव्यपरे,0
2555,6.0,6.1,6.1.116,अव्यादवद्यादवक्रमुरव्रतायमवन्त्ववस्युषु च,0
2556,6.0,6.1,6.1.117,यजुष्युरः,0
2557,6.0,6.1,6.1.118,आपोजुषाणोवृष्णोवर्षिष्ठेऽम्बेऽम्बालेऽम्बिकेपूर्वे,0
2558,6.0,6.1,6.1.119,अङ्ग इत्यादौ च,0
2559,6.0,6.1,6.1.120,अनुदात्ते च कुधपरे,0
2560,6.0,6.1,6.1.121,अवपथासि च,0
2561,6.0,6.1,6.1.122,सर्वत्र विभाषा गोः,1
2562,6.0,6.1,6.1.123,अवङ् स्फोटायनस्य,0
2563,6.0,6.1,6.1.124,इन्द्रे च (नित्यम्),0
2564,6.0,6.1,6.1.125,प्लुतप्रगृह्या अचि नित्यम्,0
2565,6.0,6.1,6.1.126,आङोऽनुनासिकश्छन्दसि,0
2566,6.0,6.1,6.1.127,इकोऽसवर्णे शाकल्यस्य ह्रस्वश्च,0
2567,6.0,6.1,6.1.128,ऋत्यकः,0
2568,6.0,6.1,6.1.129,अप्लुतवदुपस्थिते,0
2569,6.0,6.1,6.1.130,ई३ चाक्रवर्मणस्य,0
2570,6.0,6.1,6.1.131,दिव उत्‌,0
2571,6.0,6.1,6.1.132,एतत्तदोः सुलोपोऽकोरनञ्समासे हलि,0
